DateOfCrash,LocationCity,LocationLatitude,LocationLongitude,WeatherCondition1,FirstHarmfulEvent,MostHarmfulEvent,RoadFeature,TrafficControlType,Crash_Date_Hour,Crash_Date_DOW,Crash_Date_Month,Crash_Date_Year,killed,type_a_injury,type_b_injury,type_c_injury,no_injury
2016-01-18 06:42:07,Raleigh,38.04253019233720,-29.03180284001660,Clouds,No Crash,None,Urban Road,Normal Flow,6,Monday,January,2016,0,0,0,0,1
2015-07-31 22:23:53,Raleigh,25.141379171907400,-48.03058572420640,Clouds,No Crash,None,Urban Road,Normal Flow,22,Friday,July,2015,0,0,0,0,1
2017-04-24 03:32:26,Raleigh,26.807532699379000,-17.544175883490200,Clear,No Crash,None,Urban Road,Normal Flow,3,Monday,April,2017,0,0,0,0,1
2015-11-03 23:13:13,Raleigh,30.24107064398430,-83.46454442251330,Clear,No Crash,None,Urban Road,Normal Flow,23,Tuesday,November,2015,0,0,0,0,1
2017-09-03 09:18:40,Raleigh,0.9954383820477400,-90.0367705807471,Clouds,No Crash,None,Urban Road,Normal Flow,9,Sunday,September,2017,0,0,0,0,1
2017-08-15 11:38:06,Raleigh,70.03381173069410,-62.68118030456250,Clouds,No Crash,None,Urban Road,Normal Flow,11,Tuesday,August,2017,0,0,0,0,1
2016-03-11 23:27:26,Raleigh,41.7989126015355,-21.757298337274500,Clouds,No Crash,None,Urban Road,Normal Flow,23,Friday,March,2016,0,0,0,0,1
2016-01-07 06:43:49,Raleigh,25.013224327802900,-90.80787006640240,Clouds,No Crash,None,Urban Road,Normal Flow,6,Thursday,January,2016,0,0,0,0,1
2015-10-12 06:48:03,Raleigh,49.78073627642140,-2.054229212740510,Clouds,No Crash,None,Urban Road,Normal Flow,6,Monday,October,2015,0,0,0,0,1
2016-11-14 22:04:42,Raleigh,8.659618863081780,-39.590733235601800,Clouds,No Crash,None,Urban Road,Normal Flow,22,Monday,November,2016,0,0,0,0,1
2015-03-15 19:17:37,Raleigh,22.602908886592100,-39.43472254555650,Clear,No Crash,None,Urban Road,Normal Flow,19,Sunday,March,2015,0,0,0,0,1
2015-10-28 20:09:17,Raleigh,69.97576546951580,-78.4212622599019,Clouds,No Crash,None,Urban Road,Normal Flow,20,Wednesday,October,2015,0,0,0,0,1
2017-09-15 03:21:14,Raleigh,18.313741178985700,-33.16707994432140,Rain,No Crash,None,Urban Road,Normal Flow,3,Friday,September,2017,0,0,0,0,1
2015-04-25 19:17:47,Raleigh,66.30159610576030,-57.69001886739630,Clouds,No Crash,None,Urban Road,Normal Flow,19,Saturday,April,2015,0,0,0,0,1
2015-09-11 05:11:57,Raleigh,9.150522761201660,-75.5667622941817,Clouds,No Crash,None,Urban Road,Normal Flow,5,Friday,September,2015,0,0,0,0,1
2015-01-30 12:35:50,Raleigh,75.18321200904390,-36.76405248805870,Clouds,No Crash,None,Urban Road,Normal Flow,12,Friday,January,2015,0,0,0,0,1
2016-03-24 01:51:49,Raleigh,34.86067783304900,-2.567963307964350,Clear,No Crash,None,Urban Road,Normal Flow,1,Thursday,March,2016,0,0,0,0,1
2015-11-12 22:20:20,Raleigh,31.015004604844400,-46.14528639175710,Rain,No Crash,None,Urban Road,Normal Flow,22,Thursday,November,2015,0,0,0,0,1
2015-04-25 15:01:40,Raleigh,15.561250037668600,-62.940395587053300,Clear,No Crash,None,Urban Road,Normal Flow,15,Saturday,April,2015,0,0,0,0,1
2016-09-26 00:17:19,Raleigh,39.989510293772400,-3.78747170792154,Clouds,No Crash,None,Urban Road,Normal Flow,0,Monday,September,2016,0,0,0,0,1
2015-06-07 21:05:59,Raleigh,6.942339762715970,-10.301869099879400,Rain,No Crash,None,Urban Road,Normal Flow,21,Sunday,June,2015,0,0,0,0,1
2016-10-08 15:49:56,Raleigh,48.44014111824080,-21.26938294585010,Rain,No Crash,None,Urban Road,Normal Flow,15,Saturday,October,2016,0,0,0,0,1
2017-10-02 05:20:47,Raleigh,36.317001697212700,-54.0463364643142,Clouds,No Crash,None,Urban Road,Normal Flow,5,Monday,October,2017,0,0,0,0,1
2015-10-06 04:23:05,Raleigh,56.608597123540800,-65.91083212236040,Clouds,No Crash,None,Urban Road,Normal Flow,4,Tuesday,October,2015,0,0,0,0,1
2015-09-28 14:55:53,Raleigh,75.5149511005021,-89.1855238075241,Snow,No Crash,None,Urban Road,Normal Flow,14,Monday,September,2015,0,0,0,0,1
2016-04-24 03:04:28,Raleigh,53.02847032486110,-6.065954679750690,Clouds,No Crash,None,Urban Road,Normal Flow,3,Sunday,April,2016,0,0,0,0,1
2015-11-03 03:21:54,Raleigh,8.40380567306832,-63.77503972322060,Clouds,No Crash,None,Urban Road,Normal Flow,3,Tuesday,November,2015,0,0,0,0,1
2016-11-20 04:14:38,Raleigh,52.949645992962100,-69.5870757278261,Clouds,No Crash,None,Urban Road,Normal Flow,4,Sunday,November,2016,0,0,0,0,1
2017-06-08 02:20:52,Raleigh,67.22854561014120,-87.58403863187390,Clouds,No Crash,None,Urban Road,Normal Flow,2,Thursday,June,2017,0,0,0,0,1
2016-10-05 23:42:58,Raleigh,22.12706835125390,-1.1301866812705600,Clouds,No Crash,None,Urban Road,Normal Flow,23,Wednesday,October,2016,0,0,0,0,1
2016-07-24 00:59:07,Raleigh,17.301230060785600,-6.471319124857810,Clouds,No Crash,None,Urban Road,Normal Flow,0,Sunday,July,2016,0,0,0,0,1
2017-04-01 08:58:50,Raleigh,33.706751864253100,-13.10625236135380,Clouds,No Crash,None,Urban Road,Normal Flow,8,Saturday,April,2017,0,0,0,0,1
2015-01-30 09:42:20,Raleigh,10.33680829284790,-17.973730733365900,Clouds,No Crash,None,Urban Road,Normal Flow,9,Friday,January,2015,0,0,0,0,1
2015-10-31 02:48:14,Raleigh,37.90148049760080,-65.32389386105220,Rain,No Crash,None,Urban Road,Normal Flow,2,Saturday,October,2015,0,0,0,0,1
2017-09-03 15:25:49,Raleigh,51.41404188809990,-5.7844164525927800,Rain,No Crash,None,Urban Road,Normal Flow,15,Sunday,September,2017,0,0,0,0,1
2016-04-27 23:26:52,Raleigh,2.8458690861864600,-17.022148105671600,Rain,No Crash,None,Urban Road,Normal Flow,23,Wednesday,April,2016,0,0,0,0,1
2015-03-29 01:57:56,Raleigh,43.49408516579950,-14.726560826477200,Clouds,No Crash,None,Urban Road,Normal Flow,1,Sunday,March,2015,0,0,0,0,1
2015-10-14 06:00:33,Raleigh,40.980301082260900,-89.06530974099780,Clouds,No Crash,None,Urban Road,Normal Flow,6,Wednesday,October,2015,0,0,0,0,1
2015-05-26 06:55:24,Raleigh,71.03271940798300,-47.53334618239930,Clouds,No Crash,None,Urban Road,Normal Flow,6,Tuesday,May,2015,0,0,0,0,1
2015-09-11 22:21:34,Raleigh,63.434299020993100,-5.624081229117000,Clouds,No Crash,None,Urban Road,Normal Flow,22,Friday,September,2015,0,0,0,0,1
2016-01-10 14:58:21,Raleigh,38.184066325780200,-66.93299113888200,Clouds,No Crash,None,Urban Road,Normal Flow,14,Sunday,January,2016,0,0,0,0,1
2015-12-11 19:38:42,Raleigh,51.9425304393143,-47.021052262792900,Clouds,No Crash,None,Urban Road,Normal Flow,19,Friday,December,2015,0,0,0,0,1
2015-04-02 01:01:18,Raleigh,47.76804614666190,-74.18562645074600,Clouds,No Crash,None,Urban Road,Normal Flow,1,Thursday,April,2015,0,0,0,0,1
2015-07-20 09:05:28,Raleigh,40.96842337389260,-0.2933062676164720,Clouds,No Crash,None,Urban Road,Normal Flow,9,Monday,July,2015,0,0,0,0,1
2015-03-28 09:29:41,Raleigh,17.310033257995400,-56.282465431706500,Rain,No Crash,None,Urban Road,Normal Flow,9,Saturday,March,2015,0,0,0,0,1
2016-02-24 20:06:19,Raleigh,31.403128074037600,-46.277580026969600,Rain,No Crash,None,Urban Road,Normal Flow,20,Wednesday,February,2016,0,0,0,0,1
2016-03-19 15:58:27,Raleigh,18.164688774500200,-59.182984331733700,Clouds,No Crash,None,Urban Road,Normal Flow,15,Saturday,March,2016,0,0,0,0,1
2015-10-26 21:31:58,Raleigh,53.0059844087714,-67.9326238359892,Clouds,No Crash,None,Urban Road,Normal Flow,21,Monday,October,2015,0,0,0,0,1
2015-09-06 17:02:07,Raleigh,65.50640753289510,-47.6398459430689,Snow,No Crash,None,Urban Road,Normal Flow,17,Sunday,September,2015,0,0,0,0,1
2017-05-19 03:01:58,Raleigh,26.215068583525200,-89.42227953635890,Rain,No Crash,None,Urban Road,Normal Flow,3,Friday,May,2017,0,0,0,0,1
2015-10-23 19:59:24,Raleigh,55.570345725994400,-19.856971253405600,Rain,No Crash,None,Urban Road,Normal Flow,19,Friday,October,2015,0,0,0,0,1
2016-08-08 08:46:27,Raleigh,77.87986538650120,-19.664084409067500,Clouds,No Crash,None,Urban Road,Normal Flow,8,Monday,August,2016,0,0,0,0,1
2017-09-13 06:23:57,Raleigh,38.55376969249070,-38.02744328439830,Clouds,No Crash,None,Urban Road,Normal Flow,6,Wednesday,September,2017,0,0,0,0,1
2016-03-31 02:34:15,Raleigh,72.42778038350690,-49.528967601109300,Clouds,No Crash,None,Urban Road,Normal Flow,2,Thursday,March,2016,0,0,0,0,1
2017-06-11 07:13:01,Raleigh,0.46694090304588100,-1.8393007609876500,Clouds,No Crash,None,Urban Road,Normal Flow,7,Sunday,June,2017,0,0,0,0,1
2015-10-06 20:34:56,Raleigh,47.94219078549640,-54.70534046166640,Clouds,No Crash,None,Urban Road,Normal Flow,20,Tuesday,October,2015,0,0,0,0,1
2017-05-02 21:29:19,Raleigh,44.64015470359650,-67.69670134271220,Clear,No Crash,None,Urban Road,Normal Flow,21,Tuesday,May,2017,0,0,0,0,1
2016-04-18 22:38:36,Raleigh,8.925089382478140,-4.909166227963110,Clouds,No Crash,None,Urban Road,Normal Flow,22,Monday,April,2016,0,0,0,0,1
2017-04-27 22:59:13,Raleigh,20.306240672592900,-16.53171994847570,Clouds,No Crash,None,Urban Road,Normal Flow,22,Thursday,April,2017,0,0,0,0,1
2017-03-18 05:06:23,Raleigh,0.5659683963614540,-30.386162769636600,Clouds,No Crash,None,Urban Road,Normal Flow,5,Saturday,March,2017,0,0,0,0,1
2017-05-02 21:34:49,Raleigh,51.587325848961700,-5.711916487164870,Rain,No Crash,None,Urban Road,Normal Flow,21,Tuesday,May,2017,0,0,0,0,1
2017-03-21 20:31:30,Raleigh,15.236715450493800,-84.21372510128640,Clouds,No Crash,None,Urban Road,Normal Flow,20,Tuesday,March,2017,0,0,0,0,1
2017-01-03 07:10:48,Raleigh,52.10917652218060,-59.42399262434340,Clouds,No Crash,None,Urban Road,Normal Flow,7,Tuesday,January,2017,0,0,0,0,1
2017-09-30 01:14:10,Raleigh,16.238091221275100,-77.4898953757044,Clouds,No Crash,None,Urban Road,Normal Flow,1,Saturday,September,2017,0,0,0,0,1
2016-03-25 16:17:04,Raleigh,9.78411194589828,-16.550099333450900,Clouds,No Crash,None,Urban Road,Normal Flow,16,Friday,March,2016,0,0,0,0,1
2015-10-12 07:59:28,Raleigh,78.18602177919800,-46.40757593337390,Clouds,No Crash,None,Urban Road,Normal Flow,7,Monday,October,2015,0,0,0,0,1
2016-04-24 18:51:47,Raleigh,60.83688929973820,-49.54167533524690,Clouds,No Crash,None,Urban Road,Normal Flow,18,Sunday,April,2016,0,0,0,0,1
2017-07-30 02:51:11,Raleigh,52.592782107930700,-15.88645801182460,Rain,No Crash,None,Urban Road,Normal Flow,2,Sunday,July,2017,0,0,0,0,1
2017-03-22 11:28:16,Raleigh,9.328583420449030,-64.9029550319125,Clouds,No Crash,None,Urban Road,Normal Flow,11,Wednesday,March,2017,0,0,0,0,1
2015-03-22 08:59:36,Raleigh,58.09585522665300,-55.89290498225440,Clouds,No Crash,None,Urban Road,Normal Flow,8,Sunday,March,2015,0,0,0,0,1
2015-12-25 03:11:52,Raleigh,46.19420154537320,-73.83705965163480,Clouds,No Crash,None,Urban Road,Normal Flow,3,Friday,December,2015,0,0,0,0,1
2016-01-16 11:16:04,Raleigh,26.597026587473800,-90.92296007222190,Clouds,No Crash,None,Urban Road,Normal Flow,11,Saturday,January,2016,0,0,0,0,1
2016-11-05 02:03:30,Raleigh,54.086852025102300,-35.399422711605200,Clouds,No Crash,None,Urban Road,Normal Flow,2,Saturday,November,2016,0,0,0,0,1
2016-07-26 18:57:50,Raleigh,32.90467471055390,-65.16753639030510,Clouds,No Crash,None,Urban Road,Normal Flow,18,Tuesday,July,2016,0,0,0,0,1
2016-10-27 11:03:06,Raleigh,20.657838598452000,-72.24159247744250,Clear,No Crash,None,Urban Road,Normal Flow,11,Thursday,October,2016,0,0,0,0,1
2016-08-08 02:50:05,Raleigh,25.896881756513,-60.75419919130230,Clear,No Crash,None,Urban Road,Normal Flow,2,Monday,August,2016,0,0,0,0,1
2016-06-02 02:28:48,Raleigh,58.801571311310800,-60.81556772002810,Clouds,No Crash,None,Urban Road,Normal Flow,2,Thursday,June,2016,0,0,0,0,1
2016-04-29 10:38:30,Raleigh,1.0267888493902400,-38.07697055114270,Clouds,No Crash,None,Urban Road,Normal Flow,10,Friday,April,2016,0,0,0,0,1
2015-01-04 04:42:45,Raleigh,72.36702494126190,-64.41624015127650,Clouds,No Crash,None,Urban Road,Normal Flow,4,Sunday,January,2015,0,0,0,0,1
2016-10-15 10:53:22,Raleigh,78.02142870304270,-85.12065038473470,Clouds,No Crash,None,Urban Road,Normal Flow,10,Saturday,October,2016,0,0,0,0,1
2016-09-03 07:01:56,Raleigh,7.630531840976640,-34.737108251595,Clouds,No Crash,None,Urban Road,Normal Flow,7,Saturday,September,2016,0,0,0,0,1
2015-03-25 07:08:22,Raleigh,52.63296173702410,-83.78999320800580,Clouds,No Crash,None,Urban Road,Normal Flow,7,Wednesday,March,2015,0,0,0,0,1
2017-09-14 19:15:24,Raleigh,10.576411431514000,-47.28133060677590,Rain,No Crash,None,Urban Road,Normal Flow,19,Thursday,September,2017,0,0,0,0,1
2015-11-23 19:36:14,Raleigh,43.144265395151000,-0.18739446594001700,Clear,No Crash,None,Urban Road,Normal Flow,19,Monday,November,2015,0,0,0,0,1
2015-12-01 06:12:53,Raleigh,42.50726893497830,-31.101973838492600,Clouds,No Crash,None,Urban Road,Normal Flow,6,Tuesday,December,2015,0,0,0,0,1
2017-06-12 20:17:34,Raleigh,67.84419500185790,-40.375936913513000,Clouds,No Crash,None,Urban Road,Normal Flow,20,Monday,June,2017,0,0,0,0,1
2015-03-03 00:17:02,Raleigh,60.77873490267860,-1.275098915666560,Clouds,No Crash,None,Urban Road,Normal Flow,0,Tuesday,March,2015,0,0,0,0,1
2016-01-15 09:30:57,Raleigh,31.85419778391750,-2.9254666036850500,Clouds,No Crash,None,Urban Road,Normal Flow,9,Friday,January,2016,0,0,0,0,1
2015-06-14 11:34:26,Raleigh,76.60069788291620,-59.45448921927960,Clouds,No Crash,None,Urban Road,Normal Flow,11,Sunday,June,2015,0,0,0,0,1
2015-08-10 10:55:58,Raleigh,75.53370458955720,-50.8651231691768,Clouds,No Crash,None,Urban Road,Normal Flow,10,Monday,August,2015,0,0,0,0,1
2015-06-13 08:54:29,Raleigh,29.94399265850920,-17.815972524796000,Clouds,No Crash,None,Urban Road,Normal Flow,8,Saturday,June,2015,0,0,0,0,1
2016-05-09 07:16:52,Raleigh,62.02536119792750,-39.90241155237510,Clouds,No Crash,None,Urban Road,Normal Flow,7,Monday,May,2016,0,0,0,0,1
2016-01-24 01:24:41,Raleigh,24.27986229491290,-33.71730762229000,Clouds,No Crash,None,Urban Road,Normal Flow,1,Sunday,January,2016,0,0,0,0,1
2017-02-23 03:12:19,Raleigh,43.0029574565244,-25.98650717693230,Clouds,No Crash,None,Urban Road,Normal Flow,3,Thursday,February,2017,0,0,0,0,1
2015-12-16 20:51:16,Raleigh,74.52540648277260,-73.22704396355100,Clouds,No Crash,None,Urban Road,Normal Flow,20,Wednesday,December,2015,0,0,0,0,1
2016-03-20 02:44:21,Raleigh,72.25536761735930,-57.53294086479790,Clouds,No Crash,None,Urban Road,Normal Flow,2,Sunday,March,2016,0,0,0,0,1
2017-04-22 08:51:43,Raleigh,57.52606326168670,-31.799344921537200,Clouds,No Crash,None,Urban Road,Normal Flow,8,Saturday,April,2017,0,0,0,0,1
2016-06-29 23:34:49,Raleigh,56.69525627200480,-73.99489544678970,Rain,No Crash,None,Urban Road,Normal Flow,23,Wednesday,June,2016,0,0,0,0,1
2017-08-07 19:55:23,Raleigh,6.71257561070736,-65.13091068987480,Clouds,No Crash,None,Urban Road,Normal Flow,19,Monday,August,2017,0,0,0,0,1
2015-12-30 11:29:36,Raleigh,8.816723353902820,-74.53910490148430,Clouds,No Crash,None,Urban Road,Normal Flow,11,Wednesday,December,2015,0,0,0,0,1
2017-07-20 09:43:57,Raleigh,67.93754067465210,-65.29473472781050,Clouds,No Crash,None,Urban Road,Normal Flow,9,Thursday,July,2017,0,0,0,0,1
2016-07-22 12:33:28,Raleigh,23.25975543511880,-37.52904450508090,Clouds,No Crash,None,Urban Road,Normal Flow,12,Friday,July,2016,0,0,0,0,1
2016-09-06 18:57:11,Raleigh,16.332053556980400,-70.66520333332420,Clouds,No Crash,None,Urban Road,Normal Flow,18,Tuesday,September,2016,0,0,0,0,1
2016-07-07 20:04:21,Raleigh,6.060103977953840,-18.404169519474100,Rain,No Crash,None,Urban Road,Normal Flow,20,Thursday,July,2016,0,0,0,0,1
2016-12-04 21:48:33,Raleigh,61.75642212797690,-86.05067496005630,Clouds,No Crash,None,Urban Road,Normal Flow,21,Sunday,December,2016,0,0,0,0,1
2016-06-15 02:43:37,Raleigh,5.317219926560150,-65.600943064083,Clouds,No Crash,None,Urban Road,Normal Flow,2,Wednesday,June,2016,0,0,0,0,1
2016-09-11 08:07:32,Raleigh,66.50684137407900,-22.380910353674000,Clouds,No Crash,None,Urban Road,Normal Flow,8,Sunday,September,2016,0,0,0,0,1
2016-02-18 20:40:47,Raleigh,77.8442110707944,-57.25183601062020,Clouds,No Crash,None,Urban Road,Normal Flow,20,Thursday,February,2016,0,0,0,0,1
2017-08-19 08:10:23,Raleigh,46.34208942155210,-79.18566437844610,Clouds,No Crash,None,Urban Road,Normal Flow,8,Saturday,August,2017,0,0,0,0,1
2016-10-24 16:13:00,Raleigh,12.81884018605860,-58.813642395431400,Rain,No Crash,None,Urban Road,Normal Flow,16,Monday,October,2016,0,0,0,0,1
2017-06-20 00:03:15,Raleigh,45.63556039850040,-15.705109115908400,Clouds,No Crash,None,Urban Road,Normal Flow,0,Tuesday,June,2017,0,0,0,0,1
2015-04-21 07:15:53,Raleigh,3.6842708296372400,-74.80762380194320,Clouds,No Crash,None,Urban Road,Normal Flow,7,Tuesday,April,2015,0,0,0,0,1
2015-10-31 13:38:20,Raleigh,55.062138343420200,-4.118766908461550,Clouds,No Crash,None,Urban Road,Normal Flow,13,Saturday,October,2015,0,0,0,0,1
2017-04-16 06:50:41,Raleigh,23.967860014082800,-42.86824457917100,Clear,No Crash,None,Urban Road,Normal Flow,6,Sunday,April,2017,0,0,0,0,1
2017-07-30 03:16:36,Raleigh,58.29311810621740,-65.41567569221740,Clouds,No Crash,None,Urban Road,Normal Flow,3,Sunday,July,2017,0,0,0,0,1
2015-12-02 13:23:36,Raleigh,60.56983132323,-13.6980697590962,Clouds,No Crash,None,Urban Road,Normal Flow,13,Wednesday,December,2015,0,0,0,0,1
2016-06-21 11:18:29,Raleigh,37.90175961431400,-4.628169010821240,Clouds,No Crash,None,Urban Road,Normal Flow,11,Tuesday,June,2016,0,0,0,0,1
2017-09-28 02:34:40,Raleigh,27.578930909935700,-1.6633702268494400,Clouds,No Crash,None,Urban Road,Normal Flow,2,Thursday,September,2017,0,0,0,0,1
2016-04-09 10:39:35,Raleigh,76.07507079426970,-87.19997953032780,Clouds,No Crash,None,Urban Road,Normal Flow,10,Saturday,April,2016,0,0,0,0,1
2015-05-29 16:01:20,Raleigh,57.937168624023400,-72.90838657875180,Rain,No Crash,None,Urban Road,Normal Flow,16,Friday,May,2015,0,0,0,0,1
2015-07-23 02:39:53,Raleigh,24.654923623939400,-14.924834305751000,Clouds,No Crash,None,Urban Road,Normal Flow,2,Thursday,July,2015,0,0,0,0,1
2017-08-04 08:35:46,Raleigh,11.602193538314000,-60.377536771676000,Rain,No Crash,None,Urban Road,Normal Flow,8,Friday,August,2017,0,0,0,0,1
2016-04-03 00:59:23,Raleigh,47.6606498221593,-35.755833370702000,Clouds,No Crash,None,Urban Road,Normal Flow,0,Sunday,April,2016,0,0,0,0,1
2015-07-20 17:34:20,Raleigh,78.40786268390280,-33.23447358749650,Clouds,No Crash,None,Urban Road,Normal Flow,17,Monday,July,2015,0,0,0,0,1
2015-06-06 09:51:11,Raleigh,11.178783620243200,-16.503691336214200,Clouds,No Crash,None,Urban Road,Normal Flow,9,Saturday,June,2015,0,0,0,0,1
2015-04-20 12:39:14,Raleigh,61.596009558725700,-28.1819745442018,Clouds,No Crash,None,Urban Road,Normal Flow,12,Monday,April,2015,0,0,0,0,1
2015-05-22 03:14:30,Raleigh,56.694961980202500,-77.69748933943350,Clouds,No Crash,None,Urban Road,Normal Flow,3,Friday,May,2015,0,0,0,0,1
2017-05-28 16:17:04,Raleigh,62.79125416665470,-50.41592636487430,Clear,No Crash,None,Urban Road,Normal Flow,16,Sunday,May,2017,0,0,0,0,1
2016-02-20 10:50:33,Raleigh,29.057932731665800,-83.75808673376090,Clear,No Crash,None,Urban Road,Normal Flow,10,Saturday,February,2016,0,0,0,0,1
2016-08-20 02:29:21,Raleigh,48.33502777177820,-56.95813591063130,Clouds,No Crash,None,Urban Road,Normal Flow,2,Saturday,August,2016,0,0,0,0,1
2016-03-20 15:35:32,Raleigh,31.216356347826600,-49.092806777077600,Clouds,No Crash,None,Urban Road,Normal Flow,15,Sunday,March,2016,0,0,0,0,1
2015-07-18 13:18:19,Raleigh,70.75185616274140,-6.414464013409490,Clouds,No Crash,None,Urban Road,Normal Flow,13,Saturday,July,2015,0,0,0,0,1
2016-01-17 17:13:43,Raleigh,53.418215823992700,-89.55171699692290,Clouds,No Crash,None,Urban Road,Normal Flow,17,Sunday,January,2016,0,0,0,0,1
2017-05-28 20:09:14,Raleigh,20.25851495553660,-63.46482987516030,Clouds,No Crash,None,Urban Road,Normal Flow,20,Sunday,May,2017,0,0,0,0,1
2017-08-07 08:04:05,Raleigh,3.31338052004016,-7.791474727188270,Clouds,No Crash,None,Urban Road,Normal Flow,8,Monday,August,2017,0,0,0,0,1
2015-05-19 15:11:39,Raleigh,5.353634048759310,-78.11822752237170,Rain,No Crash,None,Urban Road,Normal Flow,15,Tuesday,May,2015,0,0,0,0,1
2015-02-15 00:58:57,Raleigh,50.67809830567180,-60.97320140353250,Clouds,No Crash,None,Urban Road,Normal Flow,0,Sunday,February,2015,0,0,0,0,1
2016-02-02 07:00:59,Raleigh,65.40262375393610,-25.930692377064000,Clouds,No Crash,None,Urban Road,Normal Flow,7,Tuesday,February,2016,0,0,0,0,1
2015-10-08 14:38:23,Raleigh,19.61736689025440,-9.52583560042821,Clouds,No Crash,None,Urban Road,Normal Flow,14,Thursday,October,2015,0,0,0,0,1
2015-07-24 11:17:48,Raleigh,48.930966879893900,-63.97388410001070,Clouds,No Crash,None,Urban Road,Normal Flow,11,Friday,July,2015,0,0,0,0,1
2017-08-18 05:19:08,Raleigh,63.33556681468820,-78.92425629772250,Snow,No Crash,None,Urban Road,Normal Flow,5,Friday,August,2017,0,0,0,0,1
2016-02-03 16:58:46,Raleigh,9.033936509074960,-90.44405132931320,Rain,No Crash,None,Urban Road,Normal Flow,16,Wednesday,February,2016,0,0,0,0,1
2016-01-13 22:06:26,Raleigh,76.55860168648340,-30.59855866293560,Clouds,No Crash,None,Urban Road,Normal Flow,22,Wednesday,January,2016,0,0,0,0,1
2017-03-29 20:04:35,Raleigh,14.005191930279500,-85.60115339382760,Rain,No Crash,None,Urban Road,Normal Flow,20,Wednesday,March,2017,0,0,0,0,1
2016-09-21 21:15:24,Raleigh,68.54138974289630,-78.18430598279990,Clouds,No Crash,None,Urban Road,Normal Flow,21,Wednesday,September,2016,0,0,0,0,1
2016-06-13 02:54:19,Raleigh,31.7909973935719,-34.58997436597830,Clear,No Crash,None,Urban Road,Normal Flow,2,Monday,June,2016,0,0,0,0,1
2017-07-18 22:25:04,Raleigh,24.141008879989800,-63.565251563370400,Clear,No Crash,None,Urban Road,Normal Flow,22,Tuesday,July,2017,0,0,0,0,1
2016-09-24 13:18:35,Raleigh,15.502162346237600,-33.89759342517640,Clouds,No Crash,None,Urban Road,Normal Flow,13,Saturday,September,2016,0,0,0,0,1
2015-04-11 07:50:33,Raleigh,69.59583576017340,-20.455451227972500,Clouds,No Crash,None,Urban Road,Normal Flow,7,Saturday,April,2015,0,0,0,0,1
2015-09-05 21:55:49,Raleigh,13.24067512055980,-10.09781775411140,Clouds,No Crash,None,Urban Road,Normal Flow,21,Saturday,September,2015,0,0,0,0,1
2017-06-06 21:34:11,Raleigh,14.162640433140200,-58.068283355755700,Rain,No Crash,None,Urban Road,Normal Flow,21,Tuesday,June,2017,0,0,0,0,1
2015-04-18 02:21:38,Raleigh,33.004828559831800,-11.567126561066000,Clouds,No Crash,None,Urban Road,Normal Flow,2,Saturday,April,2015,0,0,0,0,1
2016-11-30 10:54:27,Raleigh,16.22955640734130,-82.68465790378210,Clouds,No Crash,None,Urban Road,Normal Flow,10,Wednesday,November,2016,0,0,0,0,1
2017-01-09 16:44:13,Raleigh,37.38076151869590,-81.49912507058970,Clouds,No Crash,None,Urban Road,Normal Flow,16,Monday,January,2017,0,0,0,0,1
2017-02-20 09:17:03,Raleigh,18.71224781832130,-74.19626568470760,Clouds,No Crash,None,Urban Road,Normal Flow,9,Monday,February,2017,0,0,0,0,1
2015-12-13 04:55:46,Raleigh,50.45423529329760,-68.14812995677790,Clouds,No Crash,None,Urban Road,Normal Flow,4,Sunday,December,2015,0,0,0,0,1
2015-05-20 14:14:41,Raleigh,63.83676913120620,-38.001036265523000,Clouds,No Crash,None,Urban Road,Normal Flow,14,Wednesday,May,2015,0,0,0,0,1
2016-07-19 15:43:18,Raleigh,8.268149828516310,-29.10827158995370,Rain,No Crash,None,Urban Road,Normal Flow,15,Tuesday,July,2016,0,0,0,0,1
2015-09-27 14:26:13,Raleigh,70.89984178310390,-39.83841857067910,Snow,No Crash,None,Urban Road,Normal Flow,14,Sunday,September,2015,0,0,0,0,1
2016-08-28 12:20:41,Raleigh,30.175391175749400,-38.60457304357510,Clear,No Crash,None,Urban Road,Normal Flow,12,Sunday,August,2016,0,0,0,0,1
2016-11-19 09:52:16,Raleigh,41.665451761038100,-47.44575329403860,Clouds,No Crash,None,Urban Road,Normal Flow,9,Saturday,November,2016,0,0,0,0,1
2015-10-07 21:07:06,Raleigh,25.533795584349000,-30.267727491777100,Clouds,No Crash,None,Urban Road,Normal Flow,21,Wednesday,October,2015,0,0,0,0,1
2015-03-13 11:40:37,Raleigh,73.59144663236220,-35.571141630516900,Clouds,No Crash,None,Urban Road,Normal Flow,11,Friday,March,2015,0,0,0,0,1
2015-10-28 04:18:38,Raleigh,12.078247188580900,-68.04871609265520,Clouds,No Crash,None,Urban Road,Normal Flow,4,Wednesday,October,2015,0,0,0,0,1
2016-08-08 10:12:10,Raleigh,77.24240434142650,-69.41778414071550,Clouds,No Crash,None,Urban Road,Normal Flow,10,Monday,August,2016,0,0,0,0,1
2015-12-19 13:38:54,Raleigh,57.53278153404010,-81.19876011959320,Rain,No Crash,None,Urban Road,Normal Flow,13,Saturday,December,2015,0,0,0,0,1
2015-08-17 04:14:19,Raleigh,49.97850276826640,-20.56597611931400,Rain,No Crash,None,Urban Road,Normal Flow,4,Monday,August,2015,0,0,0,0,1
